AccelerationX;AccelerationY;AccelerationZ;GyroscopeX;GyroscopeY;GyroscopeZ;Latitude;Longitude;Velocity;Altitude;Position;Hours;Minutes;Seconds;Date
-0,034840;-0,006240;1,004400;-0,474930;-0,007940;-0,044070;45,118097;14,120510;1,481600;259,800000;20,000000;11;17;55,856;06/01/2021
-0,034780;-0,005890;1,005970;-0,458680;-0,004750;-0,079010;45,118097;14,120508;1,852000;260,100000;17,300000;11;17;56,111;06/01/2021
-0,033040;-0,008470;0,999930;-0,422540;0,087340;-0,034700;45,118097;14,120508;1,852000;260,300000;14,200000;11;17;56,367;06/01/2021
-0,040200;-0,002880;1,006840;-0,387530;0,112320;-0,108750;45,118095;14,120507;1,852000;260,800000;14,500000;11;17;56,624;06/01/2021
-0,036250;-0,006150;1,004490;-0,507210;-0,070530;-0,103280;45,118095;14,120507;1,852000;261,300000;22,100000;11;17;56,878;06/01/2021
-0,031860;-0,007600;1,004120;-0,411040;0,057370;0,003430;45,118095;14,120505;2,222400;261,500000;22,000000;11;17;57,136;06/01/2021
-0,038240;-0,005160;1,005450;-0,474030;-0,032780;-0,048120;45,118095;14,120503;2,222400;261,600000;22,400000;11;17;57,392;06/01/2021
-0,035590;-0,005940;1,005230;-0,446450;-0,001180;-0,112390;45,118095;14,120500;2,407600;261,900000;21,900000;11;17;57,648;06/01/2021
-0,033680;-0,006680;1,004660;-0,437750;0,027300;-0,049640;45,118093;14,120498;2,407600;262,400000;25,700000;11;17;57,904;06/01/2021
-0,037070;-0,005740;1,005280;-0,453970;-0,010760;-0,046810;45,118093;14,120500;1,852000;262,400000;24,900000;11;17;58,160;06/01/2021
-0,035820;-0,006180;1,005110;-0,441500;-0,006050;-0,020300;45,118095;14,120498;2,037200;262,600000;20,700000;11;17;58,415;06/01/2021
-0,034250;-0,006480;1,004780;-0,430830;0,023800;-0,040660;45,118095;14,120498;2,037200;262,700000;20,200000;11;17;58,672;06/01/2021
-0,036360;-0,005900;1,005150;-0,449210;-0,004140;-0,092670;45,118097;14,120498;2,037200;262,800000;19,100000;11;17;58,928;06/01/2021
-0,036040;-0,006000;1,005020;-0,452950;-0,014230;-0,041890;45,118098;14,120498;1,666800;262,700000;18,900000;11;17;59,183;06/01/2021
-0,034850;-0,006180;1,004740;-0,437060;0,004400;-0,058580;45,118098;14,120497;1,852000;263,000000;18,000000;11;17;59,440;06/01/2021
-0,033820;-0,006460;1,004660;-0,451980;0,010840;-0,073500;45,118100;14,120497;1,852000;263,200000;17,200000;11;17;59,696;06/01/2021
-0,037930;-0,005830;1,005280;-0,440350;0,024880;-0,106250;45,118100;14,120495;2,037200;263,400000;15,300000;11;17;59,952;06/01/2021
-0,035670;-0,006310;1,004850;-0,452440;-0,011660;-0,030190;45,118100;14,120495;1,666800;263,400000;13,400000;11;18;00,207;06/01/2021
-0,034000;-0,006350;1,004690;-0,433170;0,027710;-0,017300;45,118102;14,120493;1,852000;263,500000;12,400000;11;18;00,463;06/01/2021
-0,036690;-0,005570;1,005390;-0,457660;-0,013240;-0,101120;45,118102;14,120493;2,037200;263,800000;13,000000;11;18;00,720;06/01/2021
-0,035750;-0,006360;1,004800;-0,450320;-0,014690;-0,070620;45,118102;14,120493;2,037200;263,900000;13,100000;11;18;00,976;06/01/2021
-0,034660;-0,006530;1,004410;-0,433030;0,026670;-0,099370;45,118103;14,120492;1,666800;264,000000;15,300000;11;18;01,231;06/01/2021
-0,036250;-0,005890;1,005260;-0,448740;-0,008130;-0,093640;45,118102;14,120492;1,481600;264,000000;17,100000;11;18;01,489;06/01/2021
-0,035870;-0,005890;1,004900;-0,455340;0,004720;-0,061550;45,118102;14,120490;1,481600;264,000000;15,400000;11;18;01,743;06/01/2021
-0,034810;-0,006360;1,004710;-0,444180;0,014000;-0,059260;45,118103;14,120490;1,666800;264,100000;14,700000;11;18;01,999;06/01/2021
-0,035950;-0,006020;1,005070;-0,448680;0,004460;-0,035780;45,118103;14,120488;0,000000;264,600000;14,700000;11;18;02,255;06/01/2021
-0,035810;-0,006040;1,004970;-0,451620;0,004930;-0,094210;45,118102;14,120487;0,000000;265,000000;14,700000;11;18;02,512;06/01/2021
-0,035160;-0,006350;1,004840;-0,439020;0,011990;-0,036060;45,118100;14,120487;0,000000;265,700000;14,700000;11;18;02,768;06/01/2021
-0,035660;-0,006110;1,004910;-0,450280;-0,007350;-0,089030;45,118098;14,120485;0,000000;266,300000;14,700000;11;18;03,024;06/01/2021
-0,035820;-0,006010;1,004920;-0,450810;0,002400;-0,029730;45,118098;14,120483;0,000000;266,100000;14,700000;11;18;03,279;06/01/2021
-0,035350;-0,006160;1,004950;-0,442220;0,006190;-0,040020;45,118098;14,120483;0,000000;266,300000;14,700000;11;18;03,536;06/01/2021
-0,035480;-0,006180;1,004810;-0,442920;0,010660;-0,076600;45,118097;14,120483;0,000000;266,700000;14,700000;11;18;03,792;06/01/2021
-0,035870;-0,005980;1,005040;-0,446610;-0,001390;-0,012080;45,118097;14,120483;0,000000;266,800000;14,700000;11;18;04,048;06/01/2021
-0,035500;-0,006160;1,004940;-0,441670;0,011130;-0,091530;45,118098;14,120482;1,481600;266,500000;23,200000;11;18;04,304;06/01/2021
-0,035470;-0,006270;1,004800;-0,437020;0,006670;-0,083570;45,118098;14,120482;1,666800;266,400000;23,100000;11;18;04,560;06/01/2021
-0,035720;-0,006080;1,004990;-0,440890;0,002120;-0,051550;45,118098;14,120482;1,666800;266,600000;27,800000;11;18;04,815;06/01/2021
-0,035620;-0,006100;1,004890;-0,445360;0,003790;-0,086340;45,118098;14,120482;1,852000;266,600000;28,300000;11;18;05,072;06/01/2021
-0,035430;-0,006130;1,004840;-0,449390;-0,000620;-0,083380;45,118098;14,120482;2,407600;266,300000;23,300000;11;18;05,327;06/01/2021
-0,035660;-0,006100;1,004920;-0,442490;-0,000790;-0,064930;45,118098;14,120483;2,592800;266,300000;24,200000;11;18;05,584;06/01/2021
-0,035630;-0,006090;1,004910;-0,441480;0,004230;-0,026720;45,118098;14,120483;2,778000;266,300000;27,000000;11;18;05,840;06/01/2021
-0,035440;-0,006120;1,004890;-0,437870;0,002140;-0,029480;45,118098;14,120485;2,778000;266,300000;27,600000;11;18;06,095;06/01/2021
-0,035660;-0,006110;1,004970;-0,440670;-0,003090;-0,062720;45,118100;14,120487;2,778000;266,000000;27,200000;11;18;06,352;06/01/2021
-0,035650;-0,006050;1,004960;-0,447450;0,003740;-0,106490;45,118102;14,120488;2,778000;265,500000;27,700000;11;18;06,608;06/01/2021
-0,035550;-0,006130;1,004990;-0,439290;0,009640;-0,037580;45,118103;14,120490;2,778000;265,000000;28,300000;11;18;06,864;06/01/2021
-0,035550;-0,006110;1,004830;-0,437920;-0,005490;-0,049620;45,118103;14,120490;2,222400;264,500000;28,300000;11;18;07,120;06/01/2021
-0,035600;-0,006060;1,004950;-0,447970;0,004970;-0,096920;45,118105;14,120492;2,037200;264,200000;29,800000;11;18;07,376;06/01/2021
-0,035470;-0,006090;1,004980;-0,452350;0,002920;-0,059410;45,118105;14,120490;1,852000;263,800000;24,200000;11;18;07,632;06/01/2021
-0,035500;-0,006100;1,004860;-0,445950;0,000870;-0,070760;45,118107;14,120488;1,852000;263,800000;20,900000;11;18;07,887;06/01/2021
-0,035560;-0,006040;1,004870;-0,452950;0,008210;-0,023160;45,118107;14,120488;0,000000;263,500000;17,400000;11;18;08,145;06/01/2021
-0,035500;-0,006020;1,004870;-0,452690;-0,008210;-0,077230;45,118107;14,120485;0,000000;263,300000;17,400000;11;18;08,400;06/01/2021
-0,035540;-0,006080;1,004890;-0,451890;0,011440;-0,057120;45,118107;14,120483;0,000000;263,300000;17,400000;11;18;08,656;06/01/2021
-0,035540;-0,005950;1,004830;-0,450650;0,002410;-0,034340;45,118107;14,120483;0,000000;263,400000;17,400000;11;18;08,911;06/01/2021
-0,035580;-0,006060;1,004880;-0,444430;0,003860;-0,059580;45,118107;14,120482;1,481600;263,100000;24,400000;11;18;09,168;06/01/2021
-0,035490;-0,006050;1,004900;-0,442220;0,001230;-0,070430;45,118108;14,120480;2,037200;262,400000;20,100000;11;18;09,423;06/01/2021
-0,035270;-0,006350;1,004720;-0,440610;0,000720;-0,090130;45,118108;14,120478;2,037200;262,100000;21,900000;11;18;09,680;06/01/2021
-0,036110;-0,006040;1,005210;-0,441980;-0,002690;-0,081520;45,118108;14,120478;2,407600;262,000000;24,500000;11;18;09,935;06/01/2021
-0,035380;-0,006060;1,003710;-0,478960;-0,003490;-0,022480;45,118110;14,120477;2,592800;261,600000;23,600000;11;18;10,191;06/01/2021
-0,035560;-0,006490;1,005380;-0,449360;0,037190;-0,041790;45,118110;14,120477;2,778000;261,300000;18,100000;11;18;10,448;06/01/2021
-0,035640;-0,006110;1,004560;-0,455420;0,009140;-0,033260;45,118113;14,120477;2,963200;260,700000;18,300000;11;18;10,704;06/01/2021
-0,036270;-0,005960;1,004860;-0,449930;-0,010000;-0,034910;45,118113;14,120477;3,148400;260,200000;18,300000;11;18;10,959;06/01/2021
-0,035290;-0,006300;1,004900;-0,456040;0,004640;-0,052220;45,118117;14,120477;2,407600;259,400000;17,100000;11;18;11,215;06/01/2021
-0,035300;-0,006220;1,004590;-0,449180;0,029810;-0,073250;45,118118;14,120477;2,407600;258,900000;17,000000;11;18;11,471;06/01/2021
-0,036370;-0,005870;1,005090;-0,454890;-0,014290;-0,040980;45,118120;14,120477;2,778000;258,100000;15,200000;11;18;11,727;06/01/2021
-0,035400;-0,006180;1,004790;-0,448950;-0,002340;-0,075410;45,118122;14,120477;2,592800;257,600000;16,300000;11;18;11,983;06/01/2021
-0,035430;-0,006270;1,004560;-0,448800;-0,002580;-0,080700;45,118122;14,120477;1,852000;256,900000;17,900000;11;18;12,239;06/01/2021
-0,036150;-0,006040;1,004880;-0,440170;-0,019130;-0,023110;45,118122;14,120477;1,852000;256,300000;18,200000;11;18;12,495;06/01/2021
-0,035460;-0,006230;1,004750;-0,459400;0,002930;-0,033760;45,118122;14,120477;1,666800;255,900000;20,200000;11;18;12,751;06/01/2021
-0,035500;-0,006230;1,004770;-0,446610;-0,001720;-0,069550;45,118120;14,120475;0,000000;255,900000;21,200000;11;18;13,007;06/01/2021
-0,035930;-0,006140;1,004960;-0,450780;-0,000510;-0,054770;45,118118;14,120473;0,000000;256,000000;21,200000;11;18;13,263;06/01/2021
-0,035680;-0,005990;1,004940;-0,440140;-0,012610;-0,052740;45,118117;14,120473;0,000000;255,700000;21,200000;11;18;13,518;06/01/2021
-0,035270;-0,006410;1,004580;-0,433180;0,013690;-0,084300;45,118115;14,120473;0,000000;255,900000;21,200000;11;18;13,775;06/01/2021
-0,035980;-0,006160;1,004930;-0,450080;-0,009550;-0,048350;45,118113;14,120475;0,000000;255,900000;21,200000;11;18;14,031;06/01/2021
-0,035870;-0,006170;1,005000;-0,446550;-0,007320;-0,120940;45,118113;14,120477;1,666800;255,700000;17,400000;11;18;14,287;06/01/2021
-0,035430;-0,006210;1,004950;-0,441340;0,012340;-0,020010;45,118112;14,120480;2,037200;255,700000;18,600000;11;18;14,543;06/01/2021
-0,035820;-0,006170;1,005020;-0,449750;0,000520;-0,092530;45,118110;14,120485;2,407600;256,000000;19,000000;11;18;14,798;06/01/2021
-0,035820;-0,006210;1,004910;-0,437080;-0,001440;-0,057910;45,118108;14,120488;2,037200;256,200000;22,100000;11;18;15,055;06/01/2021
-0,035630;-0,006290;1,004970;-0,444950;0,005090;-0,091080;45,118108;14,120493;2,222400;256,300000;15,800000;11;18;15,311;06/01/2021
-0,035700;-0,006210;1,004910;-0,450230;-0,004820;-0,069690;45,118107;14,120495;2,222400;256,400000;16,300000;11;18;15,567;06/01/2021
-0,035760;-0,006150;1,004840;-0,455480;-0,003630;-0,050850;45,118108;14,120502;2,407600;256,200000;18,800000;11;18;15,823;06/01/2021
-0,035690;-0,006170;1,004910;-0,454530;-0,002340;-0,063180;45,118108;14,120503;1,852000;255,900000;19,200000;11;18;16,079;06/01/2021
-0,035610;-0,006180;1,004910;-0,458660;0,000650;-0,042940;45,118108;14,120512;2,037200;255,800000;21,100000;11;18;16,335;06/01/2021
-0,035780;-0,006220;1,004900;-0,442900;0,002460;-0,121360;45,118110;14,120517;2,222400;255,500000;21,300000;11;18;16,591;06/01/2021
-0,035760;-0,006150;1,004830;-0,451840;-0,003910;-0,050840;45,118110;14,120525;2,407600;255,300000;24,700000;11;18;16,847;06/01/2021
-0,035610;-0,006190;1,004860;-0,446840;0,003480;-0,048840;45,118110;14,120532;2,037200;255,000000;24,700000;11;18;17,103;06/01/2021
-0,035650;-0,006130;1,004850;-0,441370;0,001470;0,016780;45,118110;14,120538;2,037200;254,900000;25,700000;11;18;17,359;06/01/2021
-0,035800;-0,006180;1,004870;-0,444960;0,000130;-0,072080;45,118110;14,120548;2,222400;254,900000;29,800000;11;18;17,615;06/01/2021
-0,035670;-0,006230;1,004810;-0,446340;-0,008300;-0,020130;45,118110;14,120553;2,222400;254,600000;31,900000;11;18;17,871;06/01/2021
-0,035740;-0,006240;1,004860;-0,443700;-0,003540;-0,070830;45,118110;14,120560;1,666800;254,500000;35,200000;11;18;18,127;06/01/2021
-0,035790;-0,006150;1,004860;-0,447900;0,009260;-0,047450;45,118108;14,120565;1,852000;254,800000;35,100000;11;18;18,383;06/01/2021
-0,035540;-0,006210;1,004790;-0,445440;0,003390;-0,047800;45,118107;14,120575;1,666800;255,200000;38,700000;11;18;18,638;06/01/2021
-0,035760;-0,006170;1,004760;-0,454480;-0,003720;-0,114870;45,118107;14,120582;1,666800;255,400000;41,000000;11;18;18,895;06/01/2021
-0,035840;-0,006220;1,004890;-0,454830;-0,001680;-0,033020;45,118107;14,120588;1,481600;255,300000;42,500000;11;18;19,151;06/01/2021
-0,035560;-0,006230;1,004900;-0,448830;0,000350;-0,106950;45,118105;14,120598;1,666800;255,500000;42,000000;11;18;19,406;06/01/2021
-0,035690;-0,006190;1,004950;-0,449330;-0,001910;-0,047590;45,118105;14,120603;1,852000;255,800000;38,700000;11;18;19,663;06/01/2021
-0,035840;-0,006160;1,005030;-0,446150;-0,001470;-0,150310;45,118103;14,120613;2,037200;256,400000;36,300000;11;18;19,919;06/01/2021
-0,035590;-0,006380;1,004820;-0,447990;-0,005110;-0,078540;45,118105;14,120613;1,666800;256,100000;38,400000;11;18;20,174;06/01/2021
-0,035860;-0,006310;1,005110;-0,438070;0,003690;-0,068040;45,118105;14,120617;1,666800;256,300000;38,300000;11;18;20,431;06/01/2021
-0,035630;-0,006120;1,004760;-0,449170;-0,001360;-0,038620;45,118107;14,120618;1,852000;256,000000;39,200000;11;18;20,687;06/01/2021
-0,035710;-0,006260;1,004900;-0,451600;0,001030;-0,096490;45,118110;14,120618;2,037200;255,900000;38,100000;11;18;20,943;06/01/2021
-0,035770;-0,006150;1,004820;-0,454420;0,003830;-0,095480;45,118112;14,120620;1,852000;255,600000;38,200000;11;18;21,198;06/01/2021
-0,035800;-0,006170;1,004910;-0,441970;0,006910;-0,051570;45,118113;14,120622;1,852000;255,100000;44,400000;11;18;21,455;06/01/2021
-0,035680;-0,006200;1,004870;-0,436520;0,004080;-0,078550;45,118117;14,120622;1,852000;254,800000;47,100000;11;18;21,711;06/01/2021
-0,035630;-0,006090;1,004860;-0,444550;-0,003200;-0,049100;45,118118;14,120622;2,037200;254,800000;43,700000;11;18;21,967;06/01/2021
-0,035720;-0,006340;1,004900;-0,452030;-0,001230;-0,096790;45,118120;14,120622;1,666800;254,600000;43,700000;11;18;22,223;06/01/2021
-0,035830;-0,006110;1,004860;-0,456840;-0,005960;-0,021250;45,118120;14,120622;1,666800;254,700000;49,300000;11;18;22,479;06/01/2021
-0,035570;-0,006120;1,004900;-0,454780;0,005870;-0,118900;45,118115;14,120633;1,666800;256,400000;50,000000;11;18;22,734;06/01/2021
-0,035740;-0,006180;1,005020;-0,450970;-0,002710;-0,063170;45,118112;14,120642;1,852000;257,600000;49,500000;11;18;22,991;06/01/2021
-0,035860;-0,006220;1,004920;-0,446210;-0,000840;-0,090670;45,118108;14,120647;0,000000;258,400000;49,500000;11;18;23,246;06/01/2021
-0,035730;-0,006350;1,004920;-0,460190;0,001810;-0,002470;45,118103;14,120655;0,000000;260,100000;49,500000;11;18;23,503;06/01/2021
-0,035870;-0,006260;1,004730;-0,447900;0,004470;-0,088520;45,118102;14,120655;0,000000;260,800000;49,500000;11;18;23,758;06/01/2021
-0,035960;-0,006270;1,004910;-0,439150;0,004360;-0,025800;45,118098;14,120660;1,666800;261,900000;54,000000;11;18;24,015;06/01/2021
-0,035720;-0,006300;1,004810;-0,447940;0,006920;-0,067900;45,118098;14,120660;1,666800;261,700000;48,900000;11;18;24,270;06/01/2021
-0,035940;-0,006320;1,004950;-0,450310;-0,000450;-0,117970;45,118098;14,120658;1,852000;261,700000;45,000000;11;18;24,527;06/01/2021
-0,035840;-0,006310;1,004830;-0,446280;0,008760;0,003750;45,118097;14,120658;1,852000;262,100000;48,300000;11;18;24,783;06/01/2021
-0,035750;-0,006240;1,004920;-0,455060;-0,001760;-0,064610;45,118095;14,120662;2,037200;263,000000;48,700000;11;18;25,039;06/01/2021
-0,035770;-0,006240;1,004900;-0,443560;0,000360;-0,098970;45,118092;14,120665;2,222400;263,500000;44,800000;11;18;25,295;06/01/2021
-0,035850;-0,006220;1,004860;-0,445610;-0,006280;-0,073950;45,118087;14,120670;2,222400;264,400000;42,000000;11;18;25,551;06/01/2021
-0,035730;-0,006290;1,004900;-0,441380;0,005530;-0,078140;45,118083;14,120675;2,407600;265,400000;39,500000;11;18;25,807;06/01/2021
-0,035790;-0,006320;1,004950;-0,443330;-0,004600;-0,075220;45,118083;14,120678;1,852000;265,600000;39,000000;11;18;26,063;06/01/2021
-0,035900;-0,006280;1,005070;-0,448400;0,002620;-0,053160;45,118082;14,120683;2,037200;266,200000;37,500000;11;18;26,319;06/01/2021
-0,035710;-0,006320;1,004970;-0,447390;-0,001540;-0,044560;45,118080;14,120688;2,037200;266,600000;39,100000;11;18;26,575;06/01/2021
-0,035770;-0,006310;1,004860;-0,448660;0,005710;-0,086240;45,118077;14,120693;1,852000;266,900000;41,000000;11;18;26,831;06/01/2021
-0,035880;-0,006300;1,004850;-0,449090;0,007420;-0,057360;45,118077;14,120697;0,000000;266,900000;40,000000;11;18;27,087;06/01/2021
-0,035790;-0,006300;1,004900;-0,435010;0,001460;-0,061060;45,118077;14,120700;1,666800;267,100000;39,900000;11;18;27,343;06/01/2021
-0,035710;-0,006270;1,004930;-0,452060;0,001770;-0,057140;45,118075;14,120703;1,666800;267,600000;38,800000;11;18;27,599;06/01/2021
-0,035910;-0,006320;1,005070;-0,444280;-0,001170;-0,069120;45,118075;14,120707;1,666800;267,800000;36,500000;11;18;27,855;06/01/2021
-0,035790;-0,006270;1,004980;-0,439570;0,002330;-0,003760;45,118073;14,120708;0,000000;267,900000;39,300000;11;18;28,112;06/01/2021
-0,035710;-0,006330;1,004880;-0,436620;0,002700;-0,132050;45,118072;14,120710;0,000000;268,300000;39,300000;11;18;28,367;06/01/2021
-0,035860;-0,006320;1,004940;-0,449550;0,003200;-0,030130;45,118070;14,120712;0,000000;268,700000;39,300000;11;18;28,624;06/01/2021
-0,035910;-0,006350;1,004910;-0,443860;0,000610;-0,048970;45,118070;14,120713;0,000000;269,300000;39,300000;11;18;28,879;06/01/2021
-0,035840;-0,006360;1,004920;-0,446270;-0,008780;-0,078440;45,118070;14,120715;0,000000;269,200000;39,300000;11;18;29,135;06/01/2021
-0,035920;-0,006330;1,004940;-0,434600;-0,001710;-0,064800;45,118068;14,120715;1,481600;269,200000;33,800000;11;18;29,391;06/01/2021
-0,035840;-0,006360;1,004960;-0,443800;-0,005010;-0,033610;45,118068;14,120715;0,000000;269,300000;33,800000;11;18;29,648;06/01/2021
-0,035730;-0,006240;1,004830;-0,443520;0,007190;-0,069510;45,118068;14,120715;1,666800;269,400000;30,100000;11;18;29,903;06/01/2021
-0,035950;-0,006410;1,004840;-0,446690;-0,006020;-0,044410;45,118068;14,120713;1,666800;269,200000;27,400000;11;18;30,159;06/01/2021
-0,035830;-0,006350;1,004960;-0,451780;-0,004480;-0,065840;45,118068;14,120712;1,852000;269,000000;27,200000;11;18;30,415;06/01/2021
-0,035880;-0,006400;1,004970;-0,446090;0,010620;-0,139150;45,118070;14,120712;1,852000;268,800000;27,300000;11;18;30,672;06/01/2021
-0,035930;-0,006380;1,004880;-0,441620;0,000090;-0,097900;45,118070;14,120712;1,852000;268,600000;31,200000;11;18;30,928;06/01/2021
-0,035880;-0,006330;1,004820;-0,452920;0,010230;-0,082020;45,118070;14,120710;2,037200;268,500000;25,400000;11;18;31,183;06/01/2021
-0,035870;-0,006390;1,004830;-0,448370;0,008790;-0,049950;45,118072;14,120708;2,407600;268,200000;22,100000;11;18;31,440;06/01/2021
-0,035840;-0,006350;1,004960;-0,442960;0,003360;-0,075230;45,118072;14,120707;2,407600;268,100000;22,600000;11;18;31,696;06/01/2021
-0,035800;-0,006370;1,004960;-0,454440;0,011720;-0,068950;45,118072;14,120707;2,037200;268,000000;22,900000;11;18;31,951;06/01/2021
-0,035860;-0,006400;1,004840;-0,442330;0,008630;-0,092950;45,118073;14,120705;2,037200;267,700000;23,100000;11;18;32,207;06/01/2021
-0,035920;-0,006380;1,004840;-0,445920;-0,002050;-0,091330;45,118075;14,120705;2,037200;267,400000;23,800000;11;18;32,464;06/01/2021
-0,035880;-0,006460;1,004890;-0,439050;-0,003620;-0,073880;45,118077;14,120703;2,037200;267,000000;24,800000;11;18;32,719;06/01/2021
-0,035920;-0,006460;1,005030;-0,448830;-0,009080;-0,131190;45,118077;14,120703;1,852000;266,700000;23,500000;11;18;32,976;06/01/2021
-0,036030;-0,006510;1,004980;-0,442690;-0,003390;-0,099810;45,118078;14,120702;0,000000;266,300000;21,900000;11;18;33,232;06/01/2021
-0,035920;-0,006420;1,004940;-0,442780;-0,008670;-0,111730;45,118078;14,120700;0,000000;266,200000;21,900000;11;18;33,487;06/01/2021
-0,035920;-0,006500;1,004830;-0,454340;0,004160;-0,085120;45,118078;14,120697;0,000000;266,200000;19,200000;11;18;33,744;06/01/2021
-0,035910;-0,006410;1,004860;-0,439290;0,000870;-0,081000;45,118080;14,120693;0,000000;266,000000;19,200000;11;18;33,999;06/01/2021
-0,035960;-0,006460;1,004940;-0,450630;-0,000760;-0,035130;45,118080;14,120692;0,000000;265,700000;19,200000;11;18;34,255;06/01/2021
-0,035870;-0,006490;1,004800;-0,452030;-0,001320;-0,029460;45,118082;14,120690;0,000000;265,400000;19,200000;11;18;34,511;06/01/2021
-0,035920;-0,006460;1,004840;-0,446240;0,006810;-0,064500;45,118082;14,120688;0,000000;265,400000;19,200000;11;18;34,767;06/01/2021
-0,035940;-0,006520;1,004850;-0,449260;0,006680;-0,027720;45,118082;14,120685;0,000000;265,300000;19,200000;11;18;35,035;06/01/2021
-0,035870;-0,006480;1,004790;-0,446580;0,000560;-0,093240;45,118083;14,120682;1,666800;265,100000;21,000000;11;18;35,280;06/01/2021
-0,035860;-0,006540;1,004790;-0,455000;0,006280;-0,091390;45,118083;14,120678;1,852000;264,900000;21,000000;11;18;35,535;06/01/2021
-0,035940;-0,006460;1,004930;-0,445960;0,005100;-0,039020;45,118085;14,120675;1,852000;264,900000;26,700000;11;18;35,792;06/01/2021
-0,035890;-0,006510;1,004910;-0,444610;0,002000;-0,048560;45,118085;14,120673;1,852000;264,800000;27,200000;11;18;36,047;06/01/2021
-0,035960;-0,006490;1,004940;-0,442020;0,004320;-0,097560;45,118085;14,120672;2,037200;264,800000;24,000000;11;18;36,304;06/01/2021
-0,035970;-0,006470;1,004930;-0,443960;0,003860;-0,060120;45,118085;14,120670;2,222400;264,700000;24,000000;11;18;36,559;06/01/2021
-0,035930;-0,006560;1,004960;-0,449160;-0,000950;-0,096550;45,118085;14,120668;2,222400;264,600000;25,100000;11;18;36,816;06/01/2021
-0,035930;-0,006580;1,004830;-0,448090;-0,006570;-0,072980;45,118085;14,120668;2,037200;264,500000;26,800000;11;18;37,072;06/01/2021
-0,035940;-0,006450;1,004980;-0,444850;0,006550;-0,070930;45,118087;14,120667;2,037200;264,100000;22,900000;11;18;37,327;06/01/2021
-0,035910;-0,006490;1,004890;-0,450800;-0,001490;-0,032630;45,118088;14,120667;2,222400;263,700000;21,900000;11;18;37,584;06/01/2021
-0,035910;-0,006560;1,004880;-0,454260;0,008950;-0,111130;45,118092;14,120665;2,037200;263,100000;23,500000;11;18;37,839;06/01/2021
-0,035950;-0,006490;1,004940;-0,451910;-0,003180;-0,043450;45,118093;14,120665;1,666800;262,600000;23,800000;11;18;38,095;06/01/2021
-0,035980;-0,006560;1,004790;-0,450440;0,000940;-0,016120;45,118093;14,120665;1,481600;262,200000;24,400000;11;18;38,352;06/01/2021
-0,035900;-0,006540;1,004910;-0,447110;0,001060;-0,074470;45,118097;14,120665;1,852000;261,700000;23,000000;11;18;38,607;06/01/2021
-0,035980;-0,006530;1,004900;-0,452170;0,004130;-0,078650;45,118098;14,120665;1,852000;261,300000;23,400000;11;18;38,864;06/01/2021
-0,035950;-0,006530;1,004880;-0,446960;0,000570;-0,089060;45,118102;14,120665;0,000000;260,700000;23,400000;11;18;39,120;06/01/2021
-0,035960;-0,006550;1,004950;-0,447620;0,002930;-0,084660;45,118103;14,120663;1,481600;260,300000;14,300000;11;18;39,375;06/01/2021
-0,035930;-0,006580;1,004910;-0,457010;0,011340;-0,092370;45,118105;14,120662;0,000000;260,000000;14,200000;11;18;39,631;06/01/2021
-0,036050;-0,006560;1,004850;-0,444420;0,004430;-0,044010;45,118105;14,120662;0,000000;260,000000;14,200000;11;18;39,888;06/01/2021
-0,035970;-0,006640;1,004780;-0,449440;0,000850;-0,095490;45,118107;14,120662;0,000000;259,600000;23,000000;11;18;40,144;06/01/2021
-0,036050;-0,006580;1,004820;-0,453080;0,005520;-0,078580;45,118110;14,120662;1,852000;259,200000;14,800000;11;18;40,400;06/01/2021
-0,036000;-0,006600;1,004960;-0,452100;0,008270;-0,092350;45,118112;14,120660;1,852000;258,900000;17,600000;11;18;40,656;06/01/2021
-0,036000;-0,006590;1,004790;-0,458830;-0,004800;-0,055320;45,118112;14,120660;1,666800;258,800000;19,900000;11;18;40,912;06/01/2021
-0,036070;-0,006600;1,004900;-0,451980;-0,007080;-0,100700;45,118113;14,120660;1,666800;258,500000;19,300000;11;18;41,167;06/01/2021
-0,036080;-0,006610;1,004870;-0,450610;0,000050;-0,071310;45,118117;14,120658;1,852000;258,100000;14,900000;11;18;41,424;06/01/2021
-0,036080;-0,006660;1,004800;-0,448890;-0,003630;-0,069340;45,118117;14,120658;2,037200;257,800000;10,600000;11;18;41,679;06/01/2021
-0,036080;-0,006620;1,004910;-0,448200;0,005300;-0,082820;45,118118;14,120658;1,852000;257,600000;12,900000;11;18;41,935;06/01/2021
-0,036000;-0,006650;1,004920;-0,447100;-0,002690;-0,113770;45,118120;14,120658;2,037200;257,400000;12,400000;11;18;42,192;06/01/2021
-0,035980;-0,006630;1,004890;-0,441460;0,005280;-0,022050;45,118122;14,120658;2,037200;257,000000;9,800000;11;18;42,448;06/01/2021
-0,036040;-0,006600;1,004900;-0,448510;-0,003640;-0,116290;45,118122;14,120660;2,037200;256,800000;11,400000;11;18;42,704;06/01/2021
-0,036050;-0,006630;1,004760;-0,448020;0,006580;-0,036790;45,118122;14,120660;2,037200;256,700000;13,700000;11;18;42,959;06/01/2021
-0,036090;-0,006730;1,004940;-0,445480;0,005580;-0,072090;45,118123;14,120660;2,222400;256,400000;6,300000;11;18;43,216;06/01/2021
-0,036090;-0,006710;1,004900;-0,459660;-0,002990;-0,029370;45,118125;14,120660;2,592800;256,100000;5,600000;11;18;43,472;06/01/2021
